indiv	AGE	SEX	PC1
3423640	53	0	-13.1092
1573915	44	1	17.2528
4380314	42	1	90.9743
5474688	58	1	-11.7298
4641648	54	0	24.5857
4329984	66	1	-11.6967
1525037	58	0	-1.45953
5504132	64	0	-9.85915
3662721	54	0	-12.5386
1505388	47	1	-10.6848
1394532	60	0	-13.5865
4974026	52	1	-13.7041
5237435	61	1	-12.6438
1902154	62	0	-1.00162
2546459	69	1	-13.9537
2896545	51	1	-14.7672
3912952	58	0	-12.7566
4301729	51	1	-10.4877
2661153	47	0	-11.5871
2571979	57	0	-14.1489
2854188	46	0	-10.3522
2984797	55	1	65.3494
4492529	48	0	364.586
3749451	53	0	-14.8502
4492060	57	1	3.04112
3344893	53	1	-10.897
2712040	64	1	10.9715
2958313	55	0	6.71395
2374692	43	0	-12.2381
1936568	60	0	1.83239
4552009	46	1	401.168
4796394	65	0	-12.8561
1415692	47	0	123.082
1213545	47	0	404.5
4304339	66	1	36.938
2340833	44	0	-11.9844
2218451	63	1	-13.0311
4423805	58	0	-12.7067
1856654	49	0	3.45217
3132336	62	0	4.31495
4765873	50	0	-11.5427
2120570	50	0	-9.81874
5690626	41	1	-14.2875
2086384	64	1	-14.059
5928497	55	1	-11.3809
1773786	45	1	32.4687
1721627	59	0	-13.201
2291003	60	1	-10.4794
5728176	68	0	-12.4048
3170863	67	0	-14.2694
3416575	51	0	323.298
1855185	68	0	47.9577
1457379	46	1	44.4991
1926676	42	0	-10.9998
5605494	48	0	14.4769
3328796	61	1	6.06474
1524167	61	1	407.007
5711059	43	0	67.6
4585765	41	1	-5.00468
2247546	41	0	74.8512
2670251	47	0	400.856
2852724	64	1	64.8964
2045851	46	0	-12.733
3063710	65	0	364.442
3488067	63	0	23.6291
1564719	44	0	2.37595
3924596	60	0	65.9665
1581186	54	0	18.1498
4335740	52	1	6.87402
1508539	41	0	-11.7328
2371977	54	0	-8.41615
3055167	68	0	-14.5748
3970750	49	0	-11.5988
1616381	46	0	-13.57
3731978	42	0	-10.8788
4751252	56	0	403.459
2964266	64	1	-2.97607
5880590	41	0	-0.300952
2348707	64	0	-11.889
2316147	40	1	-4.93649
1797487	53	0	156.934
4252540	41	1	-12.3635
5108779	42	1	-8.90348
1743153	56	0	22.5585
2868861	42	1	21.9641
5101789	41	0	-12.025
2962214	60	0	22.5904
5815978	51	1	-10.2966
4568209	65	1	-12.9436
4453382	58	0	361.881
1658446	52	0	-9.80139
3747931	70	1	-8.55788
5600954	61	0	-7.86893
5263427	42	0	-11.0685
3878900	63	1	6.90525
3053549	43	1	-12.9713
5622896	57	1	-11.9289
4350574	54	0	-12.8468
1954005	62	1	21.9424
1235375	45	0	-11.8579
3195259	60	0	-10.0374
2362835	45	0	-13.2497
1352431	63	0	-14.5633
6025020	63	1	-9.30908
1204449	67	1	57.5759
3629491	52	0	395.652
3234727	61	1	0.70304
2381406	66	0	401.073
1518211	58	0	21.1014
2706273	66	0	379.425
3758338	49	0	357.55
5292988	66	0	394.223
5492181	62	0	8.48048
3840410	59	1	20.5865
3669726	66	0	58.9687
4592122	51	0	-9.16085
4605671	49	0	-14.4767
4887506	59	0	156.022
1460669	55	0	-4.27428
1450654	53	1	405.364
2147006	67	0	380.033
3501155	44	1	69.9247
1316443	43	1	158.912
2395956	48	1	377.813
4183032	45	0	159.269
3602136	49	0	63.3117
6017455	69	0	3.52212
3788541	65	1	-10.5703
2682201	47	1	-10.8226
5986510	50	0	346.566
3754751	65	1	22.8076
2809870	56	0	-13.2231
3597200	43	0	-7.22933
3374723	43	1	-10.4869
3819206	44	0	-13.0561
2420513	61	0	-11.9328
1692683	63	0	16.7793
4380880	56	0	411.639
5228869	67	0	403.979
2842429	51	0	157.224
2404355	52	0	197.82
3279114	44	0	397.948
2232461	52	1	381.499
4452444	68	0	-13.1208
4745796	46	0	-0.106267
2529564	58	1	-9.53729
3324677	49	1	2.25654
2694379	58	1	61.1553
4341144	45	0	-13.658
6025990	52	0	75.6546
5134652	45	1	13.9897
1555949	52	0	-12.3211
5005822	65	0	32.5273
2444413	66	0	-11.9376
3477743	56	0	229.896
4290860	56	1	-10.319
4167712	61	1	17.2847
2888205	65	1	-12.2426
4037590	52	0	-9.46262
1322784	59	1	90.5986
1504102	57	1	-12.6153
2677292	42	0	-13.986
3677126	43	0	-13.4854
2464884	66	1	-12.6835
3331153	50	1	393.986
2670538	62	0	3.2583
1819122	62	0	293.201
5117025	41	0	92.8656
3726728	58	0	363.762
4470720	40	0	-14.6425
5187765	60	1	20.6954
4199017	54	1	18.7767
5458123	58	1	-12.6018
2964840	65	0	-13.7441
3346979	61	1	-16.0636
1865430	40	0	62.1178
3754910	58	0	-12.5144
2986473	67	0	-1.22575
3000263	45	0	68.5862
1136163	61	0	4.41405
3245834	50	0	153.695
3943598	59	0	-11.9412
1607440	58	0	154.631
4791627	45	1	-13.5567
5233637	44	0	25.6021
4605456	59	1	-9.13108
4141309	59	1	63.1738
5062060	63	1	-10.7769
3335546	69	0	-12.23
5725534	45	0	71.8867
5278078	52	1	-14.9371
4897543	53	0	-10.6674
1397690	54	0	-6.37507
3927692	53	0	-3.00543
3331861	52	1	-13.0672
1613415	59	1	19.76
5461657	41	0	-13.9991
3882718	49	0	401.748
1244001	62	0	59.8277
2084971	63	1	158.151
4977684	54	0	48.2664
1148349	63	0	67.2971
1216763	40	1	-13.4271
2306610	68	0	-13.9745
4588015	48	1	184.497
2115427	47	0	-12.353
3721352	62	1	-11.656
1938414	67	0	-12.4319
5951344	54	0	-13.1043
5226330	52	0	391.792
4419518	68	1	7.73071
3550240	68	1	0.0880561
1875816	41	0	414.543
2145276	49	1	343.355
1313821	42	0	40.3984
1499910	67	0	351.34
3319145	57	0	89.1027
2653074	41	0	1.46956
1299904	57	1	41.1031
5864317	54	1	-14.0636
5977299	60	0	372.247
2889406	65	0	-11.6603
2827263	43	1	-12.9077
3844368	43	1	24.1162
2795194	50	1	-9.14172
1134322	56	0	-11.8089
1620266	64	0	-5.45297
5966689	58	1	-11.0419
3123701	46	1	-13.7823
3999972	69	0	-3.30733
5469882	57	0	361.698
1881632	58	0	91.8106
1363016	42	0	-2.63313
3789741	56	1	-14.0851
2425473	69	0	-12.5347
5330119	47	1	391.651
4651527	47	0	-11.5659
3199855	44	1	401.685
5734567	41	0	20.484
1704059	43	0	64.5209
5179128	43	1	-10.7728
3622225	63	0	-14.2939
3013691	43	1	-7.04535
2477901	56	0	151.33
3109913	44	0	400.491
3741494	66	0	365.875
5928432	69	0	-12.955
4830889	61	1	-14.1287
4476923	56	1	-2.61372
4060258	45	0	105.572
4096874	64	1	-7.8814
3107193	63	1	-11.5824
1372124	61	0	-10.9313
2702924	62	0	-12.2602
3287482	58	0	-6.81274
6018498	42	1	-11.1514
1023888	60	0	88.2574
3340461	60	1	-12.4247
5498847	63	0	-12.8893
1724396	68	0	-9.97305
1116080	50	0	-8.45567
3896271	48	0	-13.8339
4431608	49	1	85.2958
4764913	43	1	6.00026
2734887	62	1	20.7506
1597800	53	0	-9.8578
5614824	54	1	-3.49153
3627103	53	0	36.9336
1075735	51	0	21.1282
1862758	54	1	25.3623
2767693	59	0	22.3265
5648379	44	0	382.664
1788477	61	0	19.438
5190532	50	1	147.408
1680972	50	0	385.148
5657487	66	0	408.401
5940751	67	0	-15.4341
2295829	61	0	98.556
2744178	59	1	22.0826
1528762	60	1	-10.6014
2156255	65	0	-11.574
2586378	50	1	154.005
5153939	42	1	378.971
1428566	63	0	-10.7682
5481624	41	0	-11.9872
1792529	57	0	185.947
4966110	43	0	42.6441
2411209	60	0	3.0238
5371917	49	1	-11.6172
3930456	61	1	-15.5179
1265937	60	1	-12.3455
1519161	64	0	-10.707
5442994	67	1	-14.5225
1621712	53	0	-10.9103
5886353	53	0	-14.4246
2058489	67	0	376.388
1230982	43	0	308.662
1535606	45	1	336.762
3375859	51	1	64.0891
2260862	42	1	-0.268952
1212186	47	0	81.7178
5477340	53	0	21.3514
3100059	50	1	118.495
1388605	45	1	50.624
5512945	55	1	149.114
1311865	41	0	-14.1751
3689942	57	1	-11.6612
5659369	58	1	23.531
3443466	69	1	23.1869
5623219	59	1	30.1192
4747054	62	1	-13.1204
5632909	69	1	-13.4919
4863524	47	0	406.996
1745569	49	0	35.3175
2326782	68	1	-11.9233
2658259	56	0	27.527
1956739	52	0	18.2822
5853245	49	0	-12.5504
4599939	62	0	21.5083
4076009	52	1	25.0686
2277854	68	0	-12.7909
5761764	58	1	52.123
3987686	60	1	155.235
1032482	65	1	-11.4861
4186629	66	0	394.464
2504508	69	0	-13.0481
1852746	55	1	-12.1678
2596240	46	0	-9.62962
1318776	63	1	-13.5622
3437335	53	0	1.5038
3992797	44	1	383.528
1601470	48	0	51.5801
4947607	46	0	43.754
4698858	49	0	-7.37692
5927272	46	1	155.9
4458997	60	0	141.517
3584259	61	0	-12.4723
4746456	41	0	-11.4271
4127177	68	1	86.2718
5222195	67	1	76.9444
3669998	56	0	-14.3874
2343831	68	1	-12.2677
2079679	65	0	-10.2104
1272241	66	0	94.3183
5577491	41	1	-13.4927
5488158	69	1	22.0479
3161020	68	1	64.1289
3872597	50	1	93.3819
5451548	56	0	25.4177
2751799	47	0	0.701468
3312129	55	1	-2.89814
2031720	51	0	400.453
2772678	69	1	-12.2805
5638974	58	0	-12.7379
4744679	56	0	87.4749
3443832	51	0	88.9787
3650518	54	1	86.4915
5416531	51	0	396.092
1845256	46	1	-12.6894
2493490	43	1	-16.6115
4576096	68	1	-13.5153
3851785	46	0	-2.35051
3850818	53	1	3.74543
2522273	55	0	-12.2427
1558210	52	0	-11.8849
1562635	43	0	9.49562
3270502	48	1	-12.2779
1559956	47	0	-12.9655
4912325	44	0	-6.50093
1052877	59	1	-8.31417
4890755	47	1	-12.7078
5389627	59	0	97.3027
1917147	65	1	399.626
1983476	45	0	89.0926
4621480	53	0	-13.2591
2891672	61	1	-12.1721
3399957	41	1	21.8107
4470597	60	0	-12.489
3150481	67	0	-15.1159
2914574	58	0	51.1017
4381036	46	0	392.624
5852497	61	0	-6.82943
6016891	62	0	-14.3252
3982256	42	1	408.468
4800768	48	1	-11.0779
4772420	48	0	-14.9505
2972916	50	1	-10.3668
1819695	55	1	-14.6942
4013611	51	0	81.2922
2745298	53	1	24.9848
2479282	61	0	404.184
5060851	64	1	404.224
5207950	66	1	-5.26392
2407927	63	1	20.2518
5441387	58	0	2.61301
2042569	64	0	37.6112
4242045	51	0	151.781
1073587	49	1	-9.82198
5690323	42	0	-12.1694
3677580	65	1	-12.5923
5116493	52	1	-15.4301
3475429	63	0	-15.0835
2026638	63	0	-1.52291
4071223	42	1	-12.667
1417396	61	0	-13.7254
3821634	40	0	-13.236
1509990	51	0	-11.9827
5877183	52	0	-13.9415
2765040	62	1	-4.29567
3800310	43	0	87.6908
5710400	59	1	8.18971
5913409	63	1	-11.491
5585437	46	1	-13.5556
1575348	43	1	87.828
4523373	45	1	-14.467
1143630	56	1	18.8768
3764753	54	0	-11.8356
1241374	67	1	-12.4575
5789863	59	0	158.688
1695151	60	1	7.08444
5823606	45	0	-14.0607
1127420	41	0	-3.20103
4498783	48	0	-11.3423
5151343	62	1	-13.1886
4266074	60	0	-13.1256
3949994	40	0	-13.2717
2199370	46	0	-14.3139
2207154	52	0	255.456
4617797	63	0	-13.574
1800524	48	1	61.7865
4389787	66	0	28.2945
5120216	60	1	-13.43
3895332	66	1	-11.486
5646822	63	0	-11.8858
3804658	62	1	-12.4647
3593557	51	0	83.2668
1316141	41	0	-10.6876
2331734	58	0	33.556
2398336	48	1	-8.6123
5724922	45	0	-10.0555
3868598	43	1	68.5654
3413626	59	1	7.55768
2981917	56	0	1.30002
4872047	59	1	-12.8465
2611962	62	1	-11.1847
3924933	61	0	-3.11588
1048068	66	0	160.587
1174868	57	0	67.468
2732471	57	0	-6.93789
3758257	52	0	397.55
5215197	59	0	68.9356
4549910	61	0	6.79836
1104304	48	0	20.9873
4771249	41	1	3.94453
3731715	45	0	-12.1978
4131048	60	0	-12.4361
4926466	57	0	-9.41334
2294132	47	0	22.2595
3146009	50	1	115.303
5010363	40	1	30.8212
4400159	46	1	399.07
2345810	42	0	140.577
4095080	53	1	72.4655
1232363	63	0	-13.1241
2995530	47	0	59.1511
4569536	63	1	-11.8698
3235712	46	0	-14.6633
3827933	46	0	398.571
5156237	58	1	56.2249
4174764	69	1	13.3161
5408931	54	1	33.2158
5326778	56	1	17.1769
5918222	49	1	21.4375
4011333	69	0	-9.75294
2718410	42	1	76.0702
3826319	61	0	178.913
2143156	59	1	48.3585
2829667	56	1	-11.6759
4950498	45	0	-2.51925
5739384	50	0	38.357
2581357	62	0	154.602
5104037	40	0	395.699
1222956	56	0	2.7545
3089493	51	1	-11.2229
4075278	46	1	-8.24144
4696468	50	1	-12.8552
5902081	45	0	-10.7749
2599219	61	1	-10.9944
4393048	57	1	-7.11484
2087641	44	1	-14.802
3758558	46	0	97.6093
4201172	45	0	0.0139877
1738674	61	0	64.225
2919477	44	0	-7.60454
1495293	63	0	-6.63543
3989870	51	0	91.4545
5517547	53	0	107.614
4312676	43	0	144.612
5897590	61	0	391.149
3668583	45	1	400.204
3186919	42	0	67.0161
3395221	59	0	-14.6844
2644039	51	1	-11.4987
2659611	49	1	-10.4584
3451515	59	1	-12.8317
5791382	52	1	22.4553
1327072	48	1	-12.2102
4686699	52	1	-12.8423
3088089	70	1	-9.75846
4027816	47	0	153.931
1696195	60	1	45.4948
3971126	59	0	46.2558
3398053	61	0	-13.8683
4341259	46	0	394.517
2556951	43	1	407.824
1513132	69	1	103.836
2497500	42	1	404.279
1056152	49	1	353.828
4814912	64	0	8.07093
4321255	63	1	21.0944
3011337	55	0	24.2484
3632624	63	1	410.75
4079705	43	0	197.547
3692457	66	1	-14.808
5750770	59	1	-8.85564
5448995	48	1	-11.4347
1836928	43	1	99.3213
3741610	46	0	-14.5195
4733128	63	0	-13.1182
4053634	60	0	-11.3966
5655722	46	1	-11.6964
2717986	55	0	-13.483
5517690	56	0	-9.86146
2840567	53	1	2.33373
3713912	56	0	-7.2059
1663787	46	0	-12.8755
3508133	48	1	72.55
1942784	50	0	-9.92368
5377119	49	1	357.848
2070175	51	1	-13.1973
3339431	62	0	-12.8711
4247737	56	0	-11.1324
3199848	65	1	-13.2138
4404413	61	0	36.4544
4412633	60	0	-12.3808
5169168	49	0	-15.5334
2629665	43	1	-12.9522
5393641	46	0	-15.7691
4247064	46	0	-12.0982
4112675	57	1	365.71
1940177	66	0	-1.76366
3489375	65	1	22.2087
1324481	51	0	4.3807
2764456	52	0	-12.0803
5814525	63	0	16.8912
3810084	46	1	24.8585
1654239	61	1	-12.9561
3372361	59	0	-9.36717
4176839	61	0	157.24
3803555	61	1	38.1256
4030640	64	0	-10.8772
5947574	51	0	-11.1559
5090058	44	0	-10.989
5963383	61	0	-13.7607
1490096	52	0	4.22085
3645307	47	0	-8.35465
5310083	48	0	45.2645
5668430	64	0	-12.8085
1195181	56	1	76.6194
5046235	45	0	33.1656
2664679	61	1	-12.3084
3150455	65	0	-12.0179
2547764	63	0	-2.72826
2188804	60	1	68.9289
3455618	51	1	-11.7186
1693898	46	0	12.0895
2730572	64	0	-10.1593
1261059	48	1	-12.667
5348815	52	1	25.1415
2734492	59	1	-10.8555
3495236	45	1	-11.3943
1381506	65	0	-14.0721
4439534	44	0	157.373
5287704	46	1	-12.5893
4958759	60	1	156.948
4570120	59	0	156.387
4979517	62	0	19.0013
3712802	64	1	19.868
5364935	51	0	279.567
2031124	53	1	34.2269
2543249	45	0	171.627
1815883	62	1	20.7633
3417392	61	0	21.8022
4026258	47	0	402.376
4365232	43	0	407.138
2683913	62	1	-6.044
4680040	45	0	311.567
4323075	68	1	-13.2683
3174376	56	0	-12.6142
2883776	43	1	36.2133
4609912	68	1	392.38
5107017	51	0	21.3741
6009132	44	0	-12.0473
3863328	61	0	-12.7634
4055148	50	0	-13.7847
5058971	44	0	-14.7383
4863944	49	0	-12.7499
5627799	45	0	88.4786
5580146	64	0	-11.7052
4803792	65	1	-13.491
4294012	63	0	-13.2937
1895866	63	1	8.97369
5556243	54	1	55.0562
3346034	49	0	71.3147
5519159	55	1	348.007
5726831	47	0	-8.77931
5923395	42	1	-15.1189
3881996	69	1	-10.1992
5457677	64	0	-14.5705
2471569	46	1	-6.7718
4051235	68	1	87.0145
1065135	67	0	-11.8904
5275813	49	0	4.8757
3278910	60	1	-14.0463
4283826	66	0	-13.7695
5105375	68	1	107.258
3479301	47	1	150.966
5711827	55	1	189.907
4966214	48	1	405.044
2891339	59	1	33.2084
2213670	41	0	-6.33456
5614973	69	1	-12.7752
2967683	48	0	-10.7591
4775622	45	0	-11.7679
2289337	42	1	354.867
1865496	64	1	-13.871
1279343	56	0	-13.8128
5195728	56	1	9.55302
5343162	62	0	-13.2527
3415372	66	0	-11.7975
3364878	41	0	343.309
4409032	56	0	-10.1656
4299675	60	0	156.932
3621696	50	0	60.8276
1233680	46	1	85.6332
3338765	57	1	74.2762
3908452	41	0	60.2717
3231598	41	1	91.8063
5852230	53	1	93.6359
4960543	43	0	404.431
2027301	62	0	100.664
1970031	58	0	294.105
3913195	64	0	0.215426
5353153	51	0	376.714
3620961	67	0	-14.1296
2367389	61	0	-13.6309
1819706	67	1	-12.489
3112992	69	1	-10.4824
4882378	54	0	-10.6365
1073574	41	0	154.731
3277168	43	1	158.278
5642099	44	0	56.6624
2101292	43	0	6.00359
2630422	57	1	-11.5309
4799491	59	0	-7.68373
1812038	52	1	-11.4867
2281164	50	0	59.9211
3631647	48	0	-12.5714
1444946	55	0	6.77129
5456722	56	1	-12.9123
1427367	44	0	4.4737
2452670	43	0	-12.6135
1618163	44	1	1.97392
2320441	55	1	3.68895
5279784	64	1	-12.4806
2140096	60	1	49.8961
3127676	41	1	137.531
5235594	58	0	-13.371
4320527	69	1	-14.3157
3321681	67	0	-14.9374
2923183	41	0	144.578
1395446	58	0	18.3509
4073886	61	0	22.7866
2521080	70	1	-13.4578
1555848	60	0	156.232
4349884	40	1	57.9978
2240901	58	1	-13.1879
2720771	49	1	113.26
1775131	67	1	408.166
2664795	53	0	373.941
1311524	50	1	408.596
1097556	51	1	404.662
2564371	63	1	407.723
5734376	69	1	155.808
4158551	40	0	275.889
2910001	59	0	-12.8116
1544305	64	1	-9.79695
3626184	42	0	-11.5883
3375989	41	0	-14.4842
5334364	55	1	11.7649
2639092	66	1	-7.97656
1731926	41	0	301.766
4516915	58	1	12.2132
3713559	60	0	74.6494
3465126	61	1	94.1789
4944369	48	0	2.97789
4658023	46	1	-12.575
1981958	63	1	-12.853
1415704	47	1	-11.5686
5212452	51	0	60.2394
1972386	50	1	-2.13869
1175125	54	1	59.926
2560546	49	1	20.5433
5619768	49	0	-11.7431
1209124	69	1	-12.977
1163383	57	1	-12.9946
4346112	47	1	406.777
2121564	46	0	-6.85147
2686675	42	0	84.1806
4916018	49	1	78.8395
4974289	41	1	390.829
2823726	46	1	85.7815
4150295	56	0	217.431
4409654	56	0	-12.0881
3245644	55	0	153.969
4818876	50	0	-12.5496
2429830	58	0	-13.9334
3103574	41	0	-13.5616
2391287	43	0	-12.704
3624550	65	0	-13.1763
4295476	56	0	87.5209
1907758	41	0	65.2154
4995742	67	1	-11.8915
5910191	62	1	-11.2547
5457262	46	1	64.1442
3028577	54	1	-13.022
4922405	55	0	71.0812
5369899	60	0	-7.24457
1974415	61	1	67.9488
4219445	46	1	89.6094
4416589	60	0	-15.3719
5341675	40	1	-10.6135
4460592	65	1	-14.2092
4134383	56	0	-14.5674
3295917	52	0	-12.3865
4890579	60	0	391.974
4314188	68	1	57.4916
1891613	55	0	77.895
2302276	67	0	55.9149
4059165	55	0	-11.4374
1717787	55	0	-12.0529
1574145	54	1	-13.3503
4604805	62	0	-12.9032
2771334	61	0	-13.4986
3373188	65	0	-12.6142
3192014	51	0	-13.0092
5813822	43	0	75.5621
1305281	58	0	-10.6995
4052049	44	0	-13.4339
2372862	61	1	-10.5963
2961707	50	0	19.657
2994645	50	1	368.598
5304483	40	0	-10.465
4244824	57	1	-12.1386
3347111	43	0	-10.4045
2935661	55	1	45.3859
1883931	69	1	-13.7914
1304746	42	1	-10.1846
1766336	54	1	407.262
3560731	40	1	-14.2835
4135259	69	0	-12.9311
4235390	46	0	-10.6587
4166164	69	1	-11.0122
3310249	63	0	-10.555
1885665	66	0	-9.31954
2652193	56	0	-12.7805
5831764	47	1	-13.5418
2216184	44	0	158.622
2334978	67	1	5.39423
3565592	50	1	412.571
2348579	60	0	65.4779
2017656	43	0	94.0371
2556405	42	1	55.907
1539412	41	1	24.1858
1469129	65	0	53.9599
4689161	56	1	60.2852
2519934	45	0	75.6191
3638327	65	1	62.1802
2932492	54	1	-12.0258
5146180	57	0	-13.9244
3756409	67	1	-12.8954
5822153	67	1	-13.6508
1588161	41	1	41.2198
5950279	47	0	-12.3458
5703156	55	1	-10.2483
3111753	57	1	-5.45183
2424699	44	0	162.22
5661338	62	1	-11.0121
4012942	43	1	403.086
1748972	63	0	-13.2788
4004782	42	1	-8.42136
3708138	68	0	-12.5258
3866699	53	1	-4.71435
5546332	45	1	8.6852
3482492	65	1	-10.0597
3594928	43	1	0.435675
2463083	59	1	15.8756
3445284	57	1	367.64
1746544	49	1	405.091
5997699	56	0	338.925
5945854	57	0	85.4222
4182199	65	1	380.674
3097919	62	1	47.4929
3738211	53	0	392.649
2740584	44	1	89.1989
5011649	51	0	-11.594
3450811	58	0	-12.3466
1712335	48	0	-11.9965
2926371	58	1	-11.3826
1623107	46	0	357.59
1170632	56	1	25.0877
4879559	55	1	17.6208
3884367	62	0	-13.293
5973431	63	1	-14.399
4562312	42	0	-13.5795
2733768	50	1	-9.53889
1675075	66	0	-9.33801
4160768	63	0	-12.6536
4992327	58	0	-4.07726
5943922	45	0	-12.2504
1000234	48	1	30.7609
4858157	63	0	12.603
3747470	67	0	-12.0693
5965195	51	1	-9.9337
3146588	52	1	26.4722
4626624	69	1	399.73
5273922	52	0	-11.4777
2269747	60	0	2.64532
2390977	65	0	390.08
4710570	49	1	104.41
3703048	43	0	18.0332
4375155	59	0	-13.2452
5579715	54	1	21.5244
1841614	49	1	73.8776
1889217	45	1	19.4958
2681399	58	1	24.6473
2319407	56	1	2.76964
5914586	65	0	0.999323
5999024	57	0	20.8203
1123964	60	1	-13.1702
2669044	47	1	-11.2686
4622365	47	1	-8.99148
4241277	54	0	-13.89
1618356	49	1	159.395
1922459	44	0	-10.088
2741201	58	0	-10.1006
4518970	54	0	-13.4194
5482671	64	0	-12.4511
3045831	54	0	-11.2402
4143633	54	0	-15.1577
4636867	57	1	-11.0101
2321667	50	0	-12.0113
5073562	49	1	69.8408
5441338	52	0	82.9556
5103553	55	1	84.6253
3623472	64	0	400.908
4189984	45	1	92.307
2147821	56	0	91.5565
2113816	52	1	-10.1162
1937524	50	1	-7.86804
1193880	41	1	-11.3024
4656958	53	0	20.4861
2190861	63	1	-2.68258
3256464	54	1	88.1612
5980635	40	0	-12.4954
2711988	68	0	-11.5991
2831985	66	0	-6.50513
3955925	51	0	-12.0584
1935908	46	0	-13.7276
5350196	70	0	-14.5362
1300733	67	1	-6.83007
3470064	65	0	-10.694
1363796	67	0	-11.286
3804225	50	0	-11.8508
5642290	55	1	19.2865
1004247	43	0	-0.0796703
5433918	45	1	156.915
1443890	67	1	67.2864
4828033	66	1	-13.5982
3660951	46	1	285.438
1622246	41	1	3.38331
4353773	43	0	88.2399
3374944	43	1	-11.9997
1902227	60	0	-12.4203
1961450	45	0	18.1223
3679296	48	1	-3.17251
5734016	43	1	373.012
3429419	56	0	-9.87174
2243030	51	0	-12.1372
3224850	54	1	28.9339
3621802	41	0	-11.438
5737287	41	1	-11.4846
2882936	67	1	-12.3619
2062474	58	0	-10.8259
1058934	62	0	-13.9999
3268373	68	1	204.277
2123373	63	0	-13.473
3045361	62	0	-13.085
2431739	61	1	-11.9513
1001724	61	0	-13.0085
1522779	61	0	-11.7612
5018297	56	0	-13.6179
5822256	42	1	3.65569
2317461	42	0	-12.2576
1295463	54	0	-13.4125
2611498	63	0	340.081
1512036	59	0	-13.2174
2212305	53	0	156.598
3038177	55	1	121.403
4505272	50	0	-9.62059
5767729	56	0	4.92158
3593772	68	1	-12.1617
5091645	69	0	-3.01525
1266104	70	1	-12.2119
3653371	43	0	138.378
2568988	65	1	-11.0479
2257935	62	0	-14.1623
1178563	46	1	-10.1703
2393624	64	1	65.3627
2909457	41	1	404.269
3064257	49	1	89.9891
1364001	63	1	-9.28877
4925713	54	0	-9.17753
1406119	65	0	-12.5552
5841918	65	1	-12.8965
4355000	65	0	40.4119
5159137	46	1	-14.0591
5143046	68	0	21.1835
2107522	56	1	-11.7075
2494054	69	1	-7.46894
2608865	45	0	-13.4476
4589164	64	0	51.2604
2642593	59	1	-11.8182
3098854	52	1	-15.0687
4457797	66	0	-14.4883
3386614	62	1	-11.849
1071021	67	0	-13.1491
3198737	65	0	-11.2645
4717908	45	1	4.3265
4090511	41	1	-16.2054
5909221	50	1	-10.2476
3141967	42	0	-14.5529
5913319	65	0	-12.4162
4843665	62	1	-12.5913
1954847	44	0	202.526
3575830	64	1	83.1501
5667066	59	0	143.176
1097602	60	1	59.7099
3783346	57	0	-12.8242
1248822	43	1	-16.634
1195715	50	1	56.322
1144756	52	0	-13.5621
1736562	54	1	-9.90363
4506017	44	0	-9.81158
5203852	48	0	380.175
3998687	46	0	350.594
3812151	62	0	-13.7802
3567092	50	0	89.9797
2952833	52	0	23.2293
3037016	57	0	408.741
2040626	62	1	-13.4621
5657723	69	0	-12.7896
3536685	64	1	-13.698
2436690	56	1	376.444
5134790	43	1	369.242
2803567	54	1	4.86643
3620113	51	0	-4.20447
4824474	50	0	6.46063
2618214	45	0	157.392
4362887	43	1	111.693
1667856	43	1	405.65
2879693	60	0	22.0649
5195207	42	0	1.70384
1999587	68	0	397.384
2933205	48	0	58.869
2811328	48	0	-14.4408
3195730	67	0	-13.7319
1660675	65	0	-1.74431
3464795	53	1	14.6043
2123164	43	1	14.9411
5591027	63	1	-12.9955
5567801	63	0	56.4951
2578641	49	1	41.3836
3317169	59	1	-8.4933
2223586	59	0	-11.5434
3350062	41	1	-14.0247
2031037	54	0	91.4594
3422327	64	0	-12.8362
5489701	42	0	392.194
3599626	41	0	42.8525
2188435	51	0	17.7644
5718423	48	0	-10.9483
3500820	47	0	373.179
2242689	49	0	-13.1926
2723958	43	1	62.0943
4996496	57	0	66.6979
3547218	56	1	-11.7716
4445538	66	0	-11.2375
3322284	64	1	4.56523
3862767	63	0	7.85295
5671644	66	0	-12.8129
4154093	63	0	-13.8992
3515036	69	1	27.9625
2834313	46	0	-11.8763
3297449	47	1	108.043
2118809	57	0	-12.8656
3064720	48	1	10.7347
5532219	58	1	401.73
3686025	48	0	403.783
4573923	42	0	7.62724
1822319	58	1	-2.93526
3899579	46	0	-13.311
2018167	56	0	-12.0986
5375537	54	0	24.8154
4014911	44	0	-13.0163
5444164	60	0	-12.8313
4952849	48	0	-12.6973
4125092	58	0	-11.6696
3711048	66	1	86.5639
4122829	46	0	-11.4731
4991381	52	0	-14.0036
3263205	69	1	19.0707
2182463	59	1	-9.8498
5636214	55	0	-11.2499
5584844	57	1	83.3526
4674427	62	0	90.4668
1162793	65	1	103.684
3849077	60	0	-0.709889
1946475	67	0	85.7224
4698351	49	0	-11.6642
3034876	61	1	-15.6432
4621020	51	0	391.869
4793050	56	1	35.8402
5772555	47	0	35.8343
3928177	65	0	8.11167
3883495	58	0	32.3054
